upid,mlb_id,yahoo_id,manager,name,season,stat_source,stat_type,fg_war,fg_woba,fg_wrc_plus,fg_iso,fg_babip,fg_spd,fg_off,fg_bsr,fg_bb_pct,fg_k_pct,fg_o_swing_pct,fg_z_swing_pct,fg_swstr_pct,fg_gb_pct,fg_fb_pct,fg_ld_pct,fg_pull_pct,fg_hard_pct,fg_barrel_pct,fg_fip,fg_xfip,fg_siera,fg_k_bb_pct,fg_lob_pct,fg_hr_fb,fg_sl_pct,fg_ch_pct
1905,,10236,PINS,Gleyber Torres,2023,fangraphs,batting,3.7,0.346,122.0,0.18,0.288,4.3,16.1,-1.3,0.1,0.146,0.295,0.711,0.09,0.392,0.396,0.21100000000000002,0.366,0.32799999999999996,0.079,,,,,,,,
2550,,10440,WIZ,Ian Happ,2022,fangraphs,batting,3.7,0.339,122.0,0.169,0.336,3.9,17.1,0.9,0.09,0.23199999999999998,0.307,0.746,0.11900000000000001,0.46399999999999997,0.335,0.201,0.425,0.308,0.065,,,,,,,,
1935,,10849,TROU,Cedric Mullins,2022,fangraphs,batting,3.7,0.315,107.0,0.145,0.299,6.6,7.0,1.8,0.07,0.188,0.342,0.7170000000000001,0.096,0.387,0.436,0.177,0.439,0.268,0.049,,,,,,,,
1971,,10918,B2J,Pete Alonso,2025,fangraphs,batting,3.6,0.368,141.0,0.252,0.305,2.0,29.2,-5.4,0.086,0.228,0.308,0.674,0.106,0.38,0.418,0.20199999999999999,0.401,0.41,0.18899999999999997,,,,,,,,
2550,,10440,WIZ,Ian Happ,2024,fangraphs,batting,3.6,0.341,121.0,0.199,0.299,4.9,17.5,1.3,0.122,0.256,0.271,0.7,0.11699999999999999,0.391,0.418,0.192,0.4,0.377,0.11699999999999999,,,,,,,,
2591,,11692,B2J,Jake Cronenworth,2022,fangraphs,batting,3.6,0.318,109.0,0.152,0.275,4.3,8.5,1.7,0.102,0.192,0.254,0.615,0.066,0.354,0.47700000000000004,0.16899999999999998,0.336,0.256,0.055999999999999994,,,,,,,,
2210,,8875,B2J,Bryce Harper,2023,fangraphs,batting,3.5,0.384,141.0,0.206,0.352,4.3,27.6,-0.3,0.147,0.218,0.366,0.7959999999999999,0.16,0.447,0.305,0.249,0.374,0.406,0.152,,,,,,,,
1915,,10235,ANGE,Rafael Devers,2023,fangraphs,batting,3.5,0.359,126.0,0.229,0.292,3.0,17.0,-3.2,0.095,0.192,0.361,0.7909999999999999,0.126,0.428,0.39299999999999996,0.18,0.41100000000000003,0.414,0.127,,,,,,,,
2210,,8875,B2J,Bryce Harper,2025,fangraphs,batting,3.5,0.361,131.0,0.226,0.292,3.7,22.8,1.4,0.121,0.209,0.381,0.8079999999999999,0.156,0.436,0.38299999999999995,0.18100000000000002,0.384,0.376,0.12300000000000001,,,,,,,,
1882,,10183,WIZ,Alex Bregman,2025,fangraphs,batting,3.5,0.356,125.0,0.189,0.288,2.0,12.8,-2.0,0.10300000000000001,0.141,0.23399999999999999,0.612,0.055,0.37799999999999995,0.441,0.18100000000000002,0.474,0.35100000000000003,0.066,,,,,,,,
3384,,10166,B2J,Willson Contreras,2022,fangraphs,batting,3.5,0.357,134.0,0.224,0.27,4.2,18.0,-1.2,0.092,0.21100000000000002,0.354,0.738,0.14400000000000002,0.514,0.33,0.156,0.444,0.41600000000000004,0.105,,,,,,,,
1897,,9118,WAR,Starling Marte,2022,fangraphs,batting,3.5,0.355,133.0,0.176,0.34,6.5,19.8,0.3,0.051,0.192,0.36,0.685,0.10800000000000001,0.49,0.289,0.221,0.425,0.255,0.068,,,,,,,,
1963,,9111,HURL,Manny Machado,2024,fangraphs,batting,3.5,0.34,122.0,0.197,0.302,3.6,16.3,-0.4,0.07,0.193,0.335,0.752,0.113,0.439,0.381,0.18,0.374,0.37200000000000005,0.11,,,,,,,,
1931,,9590,HURL,Byron Buxton,2022,fangraphs,batting,3.4,0.356,135.0,0.303,0.244,6.5,18.1,3.2,0.08900000000000001,0.304,0.311,0.6779999999999999,0.146,0.307,0.511,0.182,0.5820000000000001,0.418,0.16399999999999998,,,,,,,,
1970,,8967,ANGE,Paul Goldschmidt,2023,fangraphs,batting,3.4,0.35,122.0,0.179,0.327,3.6,19.0,0.2,0.127,0.23399999999999999,0.29100000000000004,0.638,0.10800000000000001,0.41100000000000003,0.37200000000000005,0.21600000000000003,0.331,0.382,0.11900000000000001,,,,,,,,
1963,,9111,HURL,Manny Machado,2023,fangraphs,batting,3.4,0.334,113.0,0.204,0.268,2.3,7.1,-2.4,0.083,0.18100000000000002,0.32,0.727,0.11,0.402,0.445,0.152,0.384,0.359,0.105,,,,,,,,
2039,,11365,PINS,Alec Bohm,2024,fangraphs,batting,3.4,0.335,113.0,0.168,0.305,3.4,7.1,-2.6,0.066,0.142,0.31,0.728,0.076,0.46,0.32899999999999996,0.21100000000000002,0.361,0.365,0.065,,,,,,,,
1879,,9552,DRO,Mookie Betts,2025,fangraphs,batting,3.4,0.318,104.0,0.148,0.258,4.6,2.7,-0.3,0.092,0.10300000000000001,0.249,0.626,0.059000000000000004,0.32799999999999996,0.461,0.21100000000000002,0.456,0.32,0.055,,,,,,,,
3385,,9893,CASC,Willy Adames,2023,fangraphs,batting,3.4,0.311,95.0,0.19,0.259,3.5,-5.1,-1.0,0.111,0.259,0.35600000000000004,0.736,0.142,0.36,0.447,0.193,0.46399999999999997,0.353,0.124,,,,,,,,
1959,,9861,HURL,Kyle Schwarber,2024,fangraphs,batting,3.3,0.366,134.0,0.237,0.301,2.9,25.7,-2.4,0.153,0.285,0.24,0.626,0.11800000000000001,0.41700000000000004,0.401,0.182,0.505,0.44299999999999995,0.156,,,,,,,,
1915,,10235,ANGE,Rafael Devers,2025,fangraphs,batting,3.3,0.365,135.0,0.227,0.307,1.7,24.6,-5.8,0.154,0.263,0.294,0.72,0.13699999999999998,0.42700000000000005,0.401,0.172,0.377,0.40299999999999997,0.16,,,,,,,,
1945,,10639,B2J,Fernando Tatis Jr.,2024,fangraphs,batting,3.3,0.359,135.0,0.216,0.316,4.9,18.1,0.0,0.073,0.21899999999999997,0.325,0.7559999999999999,0.128,0.462,0.34,0.198,0.406,0.389,0.145,,,,,,,,
1986,,10621,WAR,Vladimir Guerrero Jr.,2022,fangraphs,batting,3.3,0.351,132.0,0.205,0.289,3.1,24.6,-1.0,0.08199999999999999,0.16399999999999998,0.342,0.737,0.109,0.521,0.306,0.17300000000000001,0.395,0.384,0.11199999999999999,,,,,,,,
2550,,10440,WIZ,Ian Happ,2023,fangraphs,batting,3.3,0.345,118.0,0.183,0.299,5.0,17.0,1.2,0.14300000000000002,0.221,0.268,0.687,0.102,0.41700000000000004,0.37,0.213,0.376,0.312,0.09,,,,,,,,
1976,,9015,HURL,Salvador Perez,2024,fangraphs,batting,3.3,0.335,117.0,0.185,0.302,0.6,6.7,-5.6,0.067,0.198,0.46399999999999997,0.7759999999999999,0.149,0.33399999999999996,0.445,0.221,0.495,0.36200000000000004,0.122,,,,,,,,
1942,,10234,JESÚ,Dansby Swanson,2025,fangraphs,batting,3.3,0.31,99.0,0.173,0.298,5.9,4.3,4.7,0.073,0.26,0.29,0.763,0.14300000000000002,0.41200000000000003,0.365,0.22399999999999998,0.465,0.36200000000000004,0.11699999999999999,,,,,,,,
1982,,10522,JESÚ,Trent Grisham,2025,fangraphs,batting,3.2,0.353,129.0,0.229,0.253,3.0,16.9,-3.0,0.141,0.23600000000000002,0.198,0.602,0.077,0.361,0.445,0.19399999999999998,0.49700000000000005,0.369,0.142,,,,,,,,
2646,,10328,WAR,Jeimer Candelario,2023,fangraphs,batting,3.2,0.346,118.0,0.22,0.292,5.3,12.4,-0.2,0.092,0.22,0.32,0.6990000000000001,0.102,0.401,0.406,0.19399999999999998,0.455,0.314,0.078,,,,,,,,
2810,,10566,JESÚ,Ke'Bryan Hayes,2023,fangraphs,batting,3.2,0.324,101.0,0.182,0.315,5.7,0.3,-0.1,0.053,0.198,0.33299999999999996,0.627,0.086,0.418,0.39,0.191,0.31,0.369,0.07400000000000001,,,,,,,,
1881,,9319,HURL,Xander Bogaerts,2025,fangraphs,batting,3.2,0.313,104.0,0.128,0.299,4.8,4.2,1.7,0.087,0.17,0.272,0.597,0.083,0.44,0.348,0.212,0.456,0.308,0.069,,,,,,,,
1880,,9105,PLAY,Nolan Arenado,2024,fangraphs,batting,3.2,0.314,103.0,0.123,0.296,2.0,-0.1,-2.1,0.069,0.145,0.335,0.6459999999999999,0.073,0.396,0.391,0.213,0.465,0.272,0.032,,,,,,,,
4575,686948,,Hammers,Drake Baldwin,2025,fangraphs,batting,3.1,0.351,125.0,0.195,0.289,2.3,11.9,-1.5,0.085,0.152,0.315,0.727,0.083,0.484,0.312,0.205,0.38299999999999995,0.32299999999999995,0.11,,,,,,,,
1893,,9605,HURL,Matt Olson,2022,fangraphs,batting,3.1,0.344,121.0,0.237,0.274,1.2,15.3,-1.9,0.107,0.243,0.32799999999999996,0.754,0.128,0.39,0.423,0.187,0.40399999999999997,0.39299999999999996,0.136,,,,,,,,
3116,,11104,JESÚ,Randy Arozarena,2023,fangraphs,batting,3.1,0.347,125.0,0.171,0.31,5.6,20.1,0.5,0.122,0.239,0.3,0.635,0.11900000000000001,0.43,0.389,0.18100000000000002,0.41,0.385,0.12300000000000001,,,,,,,,
3347,,10456,CASC,Tyler Stephenson,2024,fangraphs,batting,3.1,0.339,113.0,0.186,0.307,2.9,4.6,-3.4,0.09300000000000001,0.22699999999999998,0.27399999999999997,0.653,0.091,0.474,0.336,0.19,0.386,0.319,0.091,,,,,,,,
1974,,10175,PLAY,Ryan McMahon,2022,fangraphs,batting,3.1,0.326,97.0,0.168,0.311,4.2,-1.5,0.8,0.10099999999999999,0.265,0.285,0.662,0.113,0.446,0.327,0.22699999999999998,0.369,0.396,0.10400000000000001,,,,,,,,
1904,,8949,PINS,DJ LeMahieu,2022,fangraphs,batting,3.1,0.329,115.0,0.116,0.285,2.8,6.8,-2.4,0.124,0.131,0.276,0.547,0.05,0.5329999999999999,0.28300000000000003,0.184,0.258,0.228,0.053,,,,,,,,
2347,,10843,B2J,Daulton Varsho,2024,fangraphs,batting,3.1,0.304,99.0,0.194,0.262,7.3,0.8,1.6,0.094,0.267,0.295,0.7140000000000001,0.114,0.322,0.529,0.15,0.515,0.29600000000000004,0.062,,,,,,,,
2810,,10566,JESÚ,Ke'Bryan Hayes,2022,fangraphs,batting,3.1,0.294,86.0,0.101,0.307,5.3,-6.4,2.8,0.086,0.218,0.3,0.635,0.08199999999999999,0.494,0.28800000000000003,0.218,0.27,0.306,0.039,,,,,,,,
2275,,9320,DRO,Christian Yelich,2024,fangraphs,batting,3.0,0.391,154.0,0.189,0.366,7.0,24.9,4.7,0.127,0.184,0.29100000000000004,0.721,0.091,0.545,0.265,0.19,0.40700000000000003,0.36,0.079,,,,,,,,
2176,,9876,GANG,Brandon Nimmo,2025,fangraphs,batting,3.0,0.329,114.0,0.174,0.301,4.2,12.2,1.3,0.077,0.21600000000000003,0.281,0.6809999999999999,0.102,0.45899999999999996,0.369,0.172,0.355,0.359,0.08800000000000001,,,,,,,,
1899,,9571,WIZ,Trevor Story,2025,fangraphs,batting,3.0,0.32,101.0,0.17,0.33,5.8,8.5,7.8,0.05,0.26899999999999996,0.385,0.738,0.14800000000000002,0.435,0.37799999999999995,0.188,0.395,0.377,0.098,,,,,,,,
1967,,8861,WAR,Mike Trout,2023,fangraphs,batting,2.9,0.368,135.0,0.227,0.335,3.8,15.4,0.4,0.124,0.287,0.22899999999999998,0.725,0.109,0.33,0.42700000000000005,0.243,0.43700000000000006,0.39799999999999996,0.16,,,,,,,,
4001,691777,9606,CASC,Max Muncy,2025,fangraphs,batting,2.9,0.366,137.0,0.227,0.264,4.3,17.4,0.4,0.165,0.214,0.23800000000000002,0.684,0.094,0.319,0.48100000000000004,0.2,0.54,0.379,0.136,,,,,,,,
1930,,10577,PLAY,Bryan Reynolds,2022,fangraphs,batting,2.9,0.349,123.0,0.199,0.306,4.5,14.8,-1.8,0.091,0.23,0.35600000000000004,0.745,0.13,0.43200000000000005,0.34700000000000003,0.221,0.402,0.298,0.079,,,,,,,,
2871,,11238,CASC,Lane Thomas,2023,fangraphs,batting,2.9,0.334,109.0,0.201,0.325,6.0,9.4,1.7,0.053,0.258,0.306,0.621,0.09,0.44,0.373,0.187,0.512,0.353,0.096,,,,,,,,
1929,,11125,CASC,Brandon Lowe,2023,fangraphs,batting,2.9,0.334,116.0,0.212,0.275,4.9,9.7,1.2,0.115,0.273,0.33899999999999997,0.768,0.151,0.406,0.44799999999999995,0.146,0.494,0.38299999999999995,0.107,,,,,,,,
3116,,11104,JESÚ,Randy Arozarena,2025,fangraphs,batting,2.9,0.332,120.0,0.188,0.298,5.8,15.4,-1.3,0.09,0.26899999999999996,0.285,0.6509999999999999,0.121,0.425,0.406,0.16899999999999998,0.39299999999999996,0.386,0.115,,,,,,,,
2713,,11292,WIZ,Jonathan India,2024,fangraphs,batting,2.9,0.333,109.0,0.144,0.293,5.0,6.8,-0.1,0.126,0.196,0.213,0.598,0.066,0.42200000000000004,0.361,0.217,0.42,0.297,0.077,,,,,,,,
2233,,8619,TROU,Carlos Santana,2024,fangraphs,batting,2.9,0.326,113.0,0.182,0.252,2.7,7.8,-1.0,0.109,0.16699999999999998,0.27,0.667,0.092,0.387,0.441,0.172,0.5329999999999999,0.335,0.073,,,,,,,,
2591,,11692,B2J,Jake Cronenworth,2025,fangraphs,batting,2.9,0.333,117.0,0.131,0.299,2.9,10.0,-0.6,0.134,0.20800000000000002,0.252,0.643,0.069,0.41600000000000004,0.384,0.2,0.359,0.26899999999999996,0.062,,,,,,,,
3384,,10166,B2J,Willson Contreras,2023,fangraphs,batting,2.8,0.358,127.0,0.203,0.311,2.8,15.3,-1.5,0.10300000000000001,0.22399999999999998,0.345,0.703,0.13,0.461,0.32899999999999996,0.21,0.37799999999999995,0.42200000000000004,0.122,,,,,,,,
1971,,10918,B2J,Pete Alonso,2023,fangraphs,batting,2.8,0.346,120.0,0.287,0.205,3.8,15.9,-0.6,0.099,0.22899999999999998,0.302,0.6409999999999999,0.10300000000000001,0.366,0.47700000000000004,0.157,0.444,0.34700000000000003,0.147,,,,,,,,
3384,,10166,B2J,Willson Contreras,2025,fangraphs,batting,2.8,0.344,124.0,0.19,0.319,3.9,13.3,-2.5,0.078,0.252,0.344,0.6729999999999999,0.127,0.418,0.375,0.207,0.39399999999999996,0.326,0.138,,,,,,,,
2550,,10440,WIZ,Ian Happ,2025,fangraphs,batting,2.8,0.333,116.0,0.178,0.288,3.0,9.1,-3.3,0.131,0.228,0.24,0.6579999999999999,0.094,0.36700000000000005,0.41,0.223,0.433,0.376,0.10400000000000001,,,,,,,,
2176,,9876,GANG,Brandon Nimmo,2024,fangraphs,batting,2.8,0.321,108.0,0.175,0.267,5.7,9.1,2.5,0.11599999999999999,0.23800000000000002,0.276,0.677,0.095,0.42100000000000004,0.38,0.2,0.382,0.35600000000000004,0.091,,,,,,,,
2045,,11853,DRO,Alejandro Kirk,2024,fangraphs,batting,2.8,0.297,93.0,0.106,0.276,1.0,-6.4,-3.5,0.091,0.132,0.31,0.69,0.063,0.45299999999999996,0.32899999999999996,0.218,0.342,0.342,0.067,,,,,,,,
3852,701350,,Law-Abiding Citizens,Roman Anthony,2025,fangraphs,batting,2.7,0.376,140.0,0.171,0.404,4.8,15.3,1.2,0.132,0.27699999999999997,0.226,0.5760000000000001,0.107,0.511,0.31,0.17800000000000002,0.431,0.43700000000000006,0.155,,,,,,,,
3384,,10166,B2J,Willson Contreras,2024,fangraphs,batting,2.7,0.37,141.0,0.206,0.337,3.3,15.7,-1.7,0.126,0.268,0.33,0.736,0.16399999999999998,0.415,0.371,0.215,0.376,0.385,0.11199999999999999,,,,,,,,
3522,695657,,Weekend Warriors,Colson Montgomery,2025,fangraphs,batting,2.7,0.355,129.0,0.29,0.263,2.6,9.3,-0.4,0.08800000000000001,0.292,0.354,0.701,0.154,0.376,0.46799999999999997,0.156,0.514,0.376,0.14400000000000002,,,,,,,,
1880,,9105,PLAY,Nolan Arenado,2023,fangraphs,batting,2.7,0.327,107.0,0.193,0.279,2.9,3.0,-2.1,0.067,0.165,0.368,0.6709999999999999,0.091,0.38799999999999996,0.405,0.20800000000000002,0.501,0.33799999999999997,0.073,,,,,,,,
3116,,11104,JESÚ,Randy Arozarena,2022,fangraphs,batting,2.7,0.336,124.0,0.183,0.325,5.6,15.6,-1.5,0.071,0.242,0.33399999999999996,0.6559999999999999,0.122,0.507,0.32899999999999996,0.16399999999999998,0.396,0.315,0.079,,,,,,,,
2128,,10826,PINS,Austin Hays,2023,fangraphs,batting,2.7,0.33,111.0,0.169,0.345,4.3,6.3,-1.3,0.067,0.249,0.335,0.653,0.12300000000000001,0.451,0.38,0.16899999999999998,0.406,0.35700000000000004,0.08900000000000001,,,,,,,,
2500,,10511,JESÚ,Gavin Lux,2022,fangraphs,batting,2.7,0.328,113.0,0.124,0.341,6.2,8.3,0.9,0.1,0.20199999999999999,0.267,0.65,0.091,0.489,0.295,0.21600000000000003,0.42200000000000004,0.28600000000000003,0.061,,,,,,,,
5426,696285,,,Jacob Young,2024,fangraphs,batting,2.7,0.29,84.0,0.075,0.321,6.7,-5.5,4.3,0.057999999999999996,0.196,0.28600000000000003,0.597,0.07200000000000001,0.526,0.243,0.231,0.301,0.205,0.016,,,,,,,,
2210,,8875,B2J,Bryce Harper,2022,fangraphs,batting,2.6,0.369,139.0,0.227,0.324,4.6,20.6,1.2,0.10800000000000001,0.204,0.39799999999999996,0.825,0.14800000000000002,0.415,0.345,0.24,0.40299999999999997,0.35200000000000004,0.128,,,,,,,,
1985,,10215,CASC,Tyler O'Neill,2024,fangraphs,batting,2.6,0.36,133.0,0.27,0.305,3.6,16.9,-0.8,0.11199999999999999,0.336,0.289,0.684,0.14400000000000002,0.358,0.469,0.17300000000000001,0.52,0.34600000000000003,0.17300000000000001,,,,,,,,
1954,,9750,PINS,Jorge Polanco,2025,fangraphs,batting,2.6,0.35,132.0,0.229,0.269,2.9,20.0,0.2,0.08,0.156,0.306,0.684,0.1,0.37,0.444,0.18600000000000003,0.516,0.37,0.10300000000000001,,,,,,,,
1893,,9605,HURL,Matt Olson,2024,fangraphs,batting,2.6,0.339,117.0,0.21,0.293,1.6,10.6,-3.6,0.10400000000000001,0.248,0.33299999999999996,0.732,0.11699999999999999,0.359,0.43,0.21100000000000002,0.386,0.359,0.124,,,,,,,,
1983,,11231,CASC,Ty France,2022,fangraphs,batting,2.6,0.337,127.0,0.162,0.296,1.5,17.7,-0.9,0.057,0.153,0.358,0.785,0.09300000000000001,0.478,0.307,0.214,0.38299999999999995,0.303,0.054000000000000006,,,,,,,,
1905,,10236,PINS,Gleyber Torres,2022,fangraphs,batting,2.6,0.328,114.0,0.194,0.295,4.1,7.1,-2.2,0.068,0.226,0.315,0.7490000000000001,0.124,0.35600000000000004,0.45899999999999996,0.185,0.36700000000000005,0.34700000000000003,0.107,,,,,,,,
2756,,10865,PLAY,Jose Siri,2023,fangraphs,batting,2.6,0.319,106.0,0.272,0.269,7.3,4.7,2.2,0.055,0.35700000000000004,0.396,0.7190000000000001,0.20199999999999999,0.392,0.45,0.158,0.486,0.33,0.132,,,,,,,,
3378,,10642,WAR,Will Smith,2024,fangraphs,batting,2.6,0.326,109.0,0.185,0.273,3.2,4.7,-1.2,0.094,0.193,0.299,0.687,0.084,0.331,0.47600000000000003,0.193,0.33899999999999997,0.344,0.10800000000000001,,,,,,,,
1905,,10236,PINS,Gleyber Torres,2025,fangraphs,batting,2.6,0.332,113.0,0.132,0.284,2.8,6.1,-3.4,0.135,0.161,0.21100000000000002,0.684,0.069,0.384,0.406,0.21,0.311,0.315,0.08199999999999999,,,,,,,,
1933,,9573,PINS,Carlos Correa,2025,fangraphs,batting,2.6,0.322,106.0,0.127,0.328,1.3,1.3,-3.0,0.077,0.193,0.313,0.6679999999999999,0.09300000000000001,0.48,0.289,0.231,0.384,0.348,0.068,,,,,,,,
5829,,,,Caleb Durbin,2025,fangraphs,batting,2.6,0.319,105.0,0.13,0.265,4.8,5.4,2.3,0.059000000000000004,0.099,0.273,0.624,0.051,0.423,0.389,0.188,0.433,0.26899999999999996,0.04,,,,,,,,
2636,,10839,BATI,Jazz Chisholm Jr.,2022,fangraphs,batting,2.5,0.365,134.0,0.282,0.294,7.9,13.0,3.4,0.087,0.27399999999999997,0.307,0.677,0.13699999999999998,0.374,0.408,0.218,0.5,0.36700000000000005,0.166,,,,,,,,
2108,,8868,PINS,Anthony Rizzo,2022,fangraphs,batting,2.5,0.352,131.0,0.256,0.216,3.7,17.2,-2.2,0.106,0.184,0.321,0.6559999999999999,0.098,0.332,0.493,0.175,0.48100000000000004,0.325,0.109,,,,,,,,
4001,691777,9606,CASC,Max Muncy,2023,fangraphs,batting,2.5,0.344,117.0,0.263,0.221,2.9,10.8,-1.1,0.147,0.264,0.26,0.596,0.11,0.33399999999999996,0.493,0.17300000000000001,0.531,0.376,0.146,,,,,,,,
2932,,9898,GANG,Mark Canha,2022,fangraphs,batting,2.5,0.343,126.0,0.136,0.309,3.1,14.4,-1.7,0.08900000000000001,0.179,0.27699999999999997,0.633,0.085,0.45299999999999996,0.34700000000000003,0.201,0.41700000000000004,0.285,0.049,,,,,,,,
2772,,11623,PINS,Josh Rojas,2022,fangraphs,batting,2.5,0.326,109.0,0.122,0.323,5.6,8.8,3.8,0.10800000000000001,0.192,0.225,0.6509999999999999,0.08199999999999999,0.41600000000000004,0.35200000000000004,0.233,0.327,0.299,0.045,,,,,,,,
1899,,9571,WIZ,Trevor Story,2022,fangraphs,batting,2.5,0.316,100.0,0.196,0.309,5.4,3.0,3.0,0.081,0.308,0.369,0.701,0.13699999999999998,0.35600000000000004,0.452,0.192,0.423,0.331,0.113,,,,,,,,
3860,672640,,,Otto Lopez,2024,fangraphs,batting,2.5,0.302,92.0,0.107,0.318,5.5,-2.0,2.4,0.057999999999999996,0.17300000000000001,0.35700000000000004,0.7120000000000001,0.102,0.536,0.255,0.209,0.358,0.31,0.051,,,,,,,,
2544,,9889,CASC,Hunter Renfroe,2022,fangraphs,batting,2.4,0.347,124.0,0.236,0.281,2.2,12.7,-1.8,0.075,0.23199999999999998,0.344,0.6759999999999999,0.11800000000000001,0.361,0.465,0.175,0.441,0.35200000000000004,0.109,,,,,,,,
2275,,9320,DRO,Christian Yelich,2025,fangraphs,batting,2.4,0.343,121.0,0.188,0.323,3.9,19.2,2.8,0.099,0.259,0.29600000000000004,0.677,0.12,0.5670000000000001,0.24100000000000002,0.192,0.314,0.33399999999999996,0.10300000000000001,,,,,,,,
3127,,10556,HURL,Rhys Hoskins,2022,fangraphs,batting,2.4,0.345,123.0,0.216,0.292,2.8,15.1,-2.6,0.107,0.251,0.258,0.639,0.099,0.35600000000000004,0.41700000000000004,0.226,0.455,0.32299999999999995,0.111,,,,,,,,
1927,,10420,RV,Austin Riley,2024,fangraphs,batting,2.4,0.338,116.0,0.205,0.31,2.7,8.0,-1.2,0.079,0.252,0.314,0.747,0.129,0.359,0.43,0.21,0.37200000000000005,0.42100000000000004,0.149,,,,,,,,
1981,,11596,JESÚ,Tommy Edman,2023,fangraphs,batting,2.4,0.306,92.0,0.15,0.275,7.0,-2.2,2.8,0.066,0.159,0.311,0.636,0.066,0.51,0.322,0.168,0.43,0.33799999999999997,0.05,,,,,,,,
2565,,9002,DRO,J.D. Martinez,2023,fangraphs,batting,2.3,0.369,133.0,0.301,0.324,3.1,18.9,-0.9,0.071,0.311,0.369,0.767,0.172,0.36,0.418,0.223,0.384,0.49,0.17,,,,,,,,
3642,695865,,,Wilmer Flores,2023,fangraphs,batting,2.3,0.368,134.0,0.225,0.286,0.8,16.2,-3.1,0.09,0.139,0.317,0.644,0.068,0.319,0.467,0.214,0.461,0.299,0.078,,,,,,,,
4001,691777,9606,CASC,Max Muncy,2024,fangraphs,batting,2.3,0.362,133.0,0.262,0.265,3.0,11.2,-0.5,0.154,0.263,0.242,0.652,0.11900000000000001,0.253,0.542,0.205,0.48200000000000004,0.331,0.10800000000000001,,,,,,,,
2802,,8588,DRO,Justin Turner,2022,fangraphs,batting,2.3,0.343,123.0,0.16,0.313,2.8,10.3,-4.1,0.094,0.16699999999999998,0.313,0.725,0.08900000000000001,0.32,0.434,0.245,0.359,0.32,0.08,,,,,,,,
,,9103,WAR,Kolten Wong,2022,fangraphs,batting,2.3,0.336,117.0,0.179,0.28,6.1,11.8,2.2,0.09300000000000001,0.177,0.249,0.6579999999999999,0.08199999999999999,0.418,0.368,0.213,0.45299999999999996,0.264,0.054000000000000006,,,,,,,,
3368,,11573,PLAY,Wander Franco,2022,fangraphs,batting,2.3,0.323,115.0,0.14,0.29,6.4,8.3,2.4,0.076,0.096,0.34700000000000003,0.747,0.061,0.442,0.312,0.24600000000000002,0.386,0.284,0.046,,,,,,,,
3009,,10119,PINS,Mike Yastrzemski,2025,fangraphs,batting,2.3,0.321,106.0,0.17,0.263,3.9,5.7,1.8,0.129,0.19399999999999998,0.261,0.623,0.071,0.313,0.485,0.20199999999999999,0.428,0.335,0.085,,,,,,,,
2602,,11913,DRO,Jake Meyers,2025,fangraphs,batting,2.3,0.323,107.0,0.082,0.353,5.9,3.7,0.4,0.081,0.17600000000000002,0.272,0.713,0.08900000000000001,0.475,0.284,0.24100000000000002,0.371,0.371,0.05,,,,,,,,
2045,,11853,DRO,Alejandro Kirk,2023,fangraphs,batting,2.3,0.308,95.0,0.108,0.265,0.8,-9.1,-6.6,0.1,0.107,0.285,0.597,0.048,0.502,0.301,0.198,0.331,0.307,0.052000000000000005,,,,,,,,
3860,672640,,,Otto Lopez,2025,fangraphs,batting,2.3,0.295,86.0,0.121,0.264,3.9,-9.0,0.7,0.07400000000000001,0.138,0.312,0.662,0.079,0.483,0.341,0.177,0.376,0.303,0.071,,,,,,,,
6555,805300,,Whiz Kids,Jakob Marsee,2025,fangraphs,batting,2.2,0.363,133.0,0.187,0.357,6.9,11.4,2.2,0.094,0.205,0.24,0.639,0.073,0.444,0.35200000000000004,0.204,0.43799999999999994,0.35200000000000004,0.08,,,,,,,,
2347,,10843,B2J,Daulton Varsho,2025,fangraphs,batting,2.2,0.345,123.0,0.31,0.25,5.7,7.5,0.3,0.063,0.284,0.34600000000000003,0.7959999999999999,0.154,0.285,0.547,0.16899999999999998,0.489,0.369,0.159,,,,,,,,
1959,,9861,HURL,Kyle Schwarber,2022,fangraphs,batting,2.2,0.355,129.0,0.286,0.24,5.2,21.4,-1.3,0.129,0.299,0.25,0.621,0.11,0.332,0.511,0.157,0.43799999999999994,0.385,0.201,,,,,,,,
4336,,11391,DRO,Nolan Gorman,2023,fangraphs,batting,2.2,0.345,118.0,0.241,0.296,3.3,10.7,0.1,0.114,0.319,0.301,0.753,0.159,0.28800000000000003,0.48100000000000004,0.231,0.465,0.358,0.165,,,,,,,,
1930,,10577,PLAY,Bryan Reynolds,2024,fangraphs,batting,2.2,0.343,118.0,0.172,0.33,4.2,16.1,1.0,0.08199999999999999,0.225,0.345,0.76,0.136,0.45799999999999996,0.322,0.22,0.386,0.345,0.096,,,,,,,,
1929,,11125,CASC,Brandon Lowe,2024,fangraphs,batting,2.2,0.335,123.0,0.229,0.287,5.1,12.0,0.7,0.078,0.264,0.358,0.805,0.16699999999999998,0.36700000000000005,0.418,0.215,0.433,0.37799999999999995,0.124,,,,,,,,
2275,,9320,DRO,Christian Yelich,2022,fangraphs,batting,2.2,0.328,111.0,0.13,0.327,6.0,11.7,3.2,0.131,0.24100000000000002,0.262,0.682,0.098,0.586,0.23,0.184,0.344,0.33899999999999997,0.08199999999999999,,,,,,,,
