upid,name,manager,team,FBP_Team,player_type,contract_type,status,years_simple,position,mlb_primary_position,mlb_id,yahoo_id,debuted,age
5102,Mariano Ricciardi,,OAK,,Farm,,P,,2B,2B,,,,
6459,Mariel Bautista,,CIN,,Farm,,P,,CF,CF,660647,,,28
7349,Marino Santy,,,,Farm,,P,,,,,,,
7302,Mario Baez,,,,Farm,,P,,,,,,,
7435,Mario Camilletti,,,,Farm,,P,,,2B,680519,,,26
4365,Mario Feliciano,,DET,,Farm,,P,,C,C,666128,,,27
4107,Mark Appel,,PHI,,Farm,,P,,P,P,571446,,,34
4401,Mark Contreras,,MIN,,Farm,,P,,CF,LF,676628,,,31
4366,Mark Kolozsvary,,BAL,,Farm,,P,,C,C,656627,,,30
4321,Mark Mathias,,TEX,,Farm,,P,,2B,2B,664029,,,31
2933,Mark Melancon,,AZ,,Farm,,P,,P,P,453343,,,40
2934,Mark Payton,,NYM,,Farm,,P,,OF,OF,592622,,,34
5101,Marlin Made,,CLE,,Farm,,P,,"1B,OF",OF,677583,,,24
7729,Marquis Grissom Jr.,,WSH,,Farm,,P,,RP,P,671726,65014,,24
6319,Marshall Kasowski,,LAD,,Farm,,P,,P,P,667445,,,30
6017,Martin Gonzalez,,SEA,,Farm,,P,,SS,SS,,,,
5100,Marty Bechina,,OAK,,Farm,,P,,"3B,OF","3B,OF",,,,
5099,Marty Costes,,HOU,,Farm,,P,,OF,LF,664753,,,30
2937,Marwin Gonzalez,,NYY,,Farm,,P,,"1B,3B,SS,OF",SS,503556,,,36
4541,Mason Denaburg,,WSH,,Farm,,P,,P,P,,,,
4519,Mason Martin,,PIT,,Farm,,P,,"1B,OF",1B,676733,,,26
7527,Mason Molina,,TEX,,Farm,,P,,SP,SP,,,,
2939,Mason Williams,,NYM,,Farm,,P,,CF,CF,592863,,,34
2940,Mat Nelson,,CIN,,Farm,,P,,C,C,680756,,,27
5097,Mateo Gil,,COL,,Farm,,P,,"2B,SS,3B",SS,680771,,,25
2941,Matt Adams,,WSH,,Farm,,P,,1B,1B,571431,,,37
2943,Matt Beaty,,KC,,Farm,,P,,OF,DH,607461,,,32
6333,Matt Blackham,,OAK,,Farm,,P,,P,P,657518,,,33
2944,Matt Bush,,MIL,,Farm,,P,,P,P,456713,,,40
5096,Matt Chamberlain,,STL,,Farm,,P,,OF,OF,,,,
5095,Matt Cross,,OAK,,Farm,,P,,"C,1B","C,1B",,,,
4423,Matt Davidson,,,,Farm,,P,,,DH,571602,,,34
4161,Matt Dermody,,CHC,,Farm,,P,,,P,571616,,,35
5094,Matt Dyer,,TB,,Farm,,P,,C,C,,,,
4551,Matt Frisbee,,SF,,Farm,,P,,SP,P,663735,,,29
2949,Matt Harvey,,BAL,,Farm,,P,,P,P,518774,,,36
2950,Matt Joyce,,PHI,,Farm,,P,,OF,RF,459964,,,41
5092,Matt Lloyd,,CIN,,Farm,,P,,1B,3B,651016,,,29
4682,Matt Lugo,,BOS,,Farm,,P,,SS/3B,SS/3B,,,,
5091,Matt O'Neill,,NYM,,Farm,,P,,C,C,690841,,,28
7322,Matt Osterberg,,,,Farm,,P,,,,,,,
2954,Matt Peacock,,TOR,,Farm,,P,,P,P,676840,,,31
5090,Matt Pita,,NYY,,Farm,,P,,OF,OF,681862,,,28
4163,Matt Reynolds,,CIN,,Farm,,P,,"1B,2B,3B,SS,OF",2B,608703,,,35
5088,Matt Scheffler,,SEA,,Farm,,P,,C,C,688032,,,28
2955,Matt Shoemaker,,SF,,Farm,,P,,P,P,533167,,,39
4276,Matt Swarmer,,ATL,,Farm,,P,,P,P,664161,,,32
4545,Matt Tabor,,AZ,,Farm,,P,,P,P,,,,
6310,Matt Thompson,,CWS,,Farm,,P,,P,P,,,,
5087,Matt Warkentin,,CHC,,Farm,,P,,1B,1B,,,,
5086,Matt Whatley,,TEX,,Farm,,P,,C,C,675662,,,30
5085,Matt Winaker,,NYM,,Farm,,P,,"1B,OF",1B,675980,,,30
2958,Matt Wisler,,DET,,Farm,,P,,P,P,605538,,,33
5084,Matthew Acosta,,SD,,Farm,,P,,OF,OF,,,,
3999,Matthew Allan,,,,Farm,,P,,,,,,,
2959,Matthew Barefoot,,HOU,,Farm,,P,,CF,CF,,,,
4214,Matthew Festa,,SEA,,Farm,,P,,,P,670036,,,32
5082,Max Burt,,NYY,,Farm,,P,,"2B,3B",2B,661733,,,29
5081,Max Ferguson,,SD,,Farm,,P,,2B,2B,681132,,,26
5080,Max George,,COL,,Farm,,P,,"C,2B",C,657426,,,29
6491,Max McDowell,,PHI,,Farm,,P,,C,C,664120,,,32
2964,Max Moroff,,STL,,Farm,,P,,"2B,SS",2B,621559,,,32
2965,Max Schrock,,SD,,Farm,,P,,OF,2B,621011,,,31
5078,Max Wright,,SF,,Farm,,P,,"C,1B","C,1B",,,,
5077,McCarthy Tatum,,PHI,,Farm,,P,,"1B,3B",3B,657029,,,29
4322,Meibrys Viloria,,CLE,,Farm,,P,,C,C,650619,,,28
5076,Micael Ramirez,,CLE,,Farm,,P,,C,C,676017,,,26
5075,Micah Bello,,MIL,,Farm,,P,,CF,LF,677295,,,25
5074,Micah Pries,,CLE,,Farm,,P,,1B,1B,687588,,,27
5073,Micah Yonamine,,PHI,,Farm,,P,,1B,1B,,,,
5072,Michael Amditis,,CLE,,Farm,,P,,C,C,,,,
5071,Michael Beltre,,NYY,,Farm,,P,,OF,OF,642461,,,30
5070,Michael Berglund,,TB,,Farm,,P,,C,C,668842,,,28
5069,Michael Cantu,,SD,,Farm,,P,,"C,1B",C,656289,,,30
2969,Michael Chavis,,WSH,,Farm,,P,,"1B,2B,3B",2B,656308,,,30
5068,Michael Cruz,,LAA,,Farm,,P,,C,C,,,,
7294,Michael Cuevas,,WSH,,Farm,,P,,,P,689821,,,24
7337,Michael Curialle,,,,Farm,,P,,,SS,683152,,,24
5067,Michael De Leon,,CIN,,Farm,,P,,"1B,3B","1B,3B",,,,
5066,Michael Dominguez,,TOR,,Farm,,P,,SP,SP,,,,
2971,Michael Feliz,,MIN,,Farm,,P,,P,P,593140,,,32
2972,Michael Fulmer,,CHC,,Farm,,P,,P,P,605242,,,32
6408,Michael Gettys,,BOS,,Farm,,P,,CF,P,656455,,,30
5065,Michael Gigliotti,,SF,,Farm,,P,,CF,OF,669377,,,29
5064,Michael Guldberg,,OAK,,Farm,,P,,CF,OF,680671,,,26
2973,Michael Hermosillo,,NYY,,Farm,,P,,CF,CF,641684,,,31
5062,Michael James,,COL,,Farm,,P,,OF,OF,,,,
4031,Michael Lorenzen,,LAA,,Farm,,P,,,P,547179,,,34
5061,Michael Mantecon,,BAL,,Farm,,P,,"C,OF","C,OF",,,,
4456,Michael Papierski,,DET,,Farm,,P,,C,1B,657709,,,29
2981,Michael Perez,,NYM,,Farm,,P,,C,C,605421,,,33
2982,Michael Pineda,,DET,,Farm,,P,,P,P,501381,,,37
4109,Michael Plassmeyer,,PHI,,Farm,,P,,P,P,674681,,,29
5060,Michael Sandle,,HOU,,Farm,,P,,OF,OF,688403,,,27
7436,Michael Turner,,,,Farm,,P,,,C,694478,,,27
2985,Michel Báez,,SD,,Farm,,P,,P,P,673258,,,30
5059,Michel Triana,,CIN,,Farm,,P,,"1B,3B",3B,691403,,,26
3602,Micker Adolfo,,CWS,,Farm,,P,,OF,RF,650520,,,29
2986,Mickey Jannis,,BAL,,Farm,,P,,P,P,595263,,,38
4372,Mickey McDonald,,OAK,,Farm,,P,,OF,LF,676782,,,30
2988,Miguel Aguilar,,AZ,,Farm,,P,,P,P,620396,,,34
6172,Miguel Almonte,,LAA,,Farm,,P,,P,P,602083,,,32
5057,Miguel Aparicio,,TEX,,Farm,,P,,OF,RF,665918,,,26
2990,Miguel Cabrera,,DET,,Farm,,P,,Util,1B,408234,,,42
2992,Miguel del Pozo,,DET,,Farm,,P,,P,P,600887,,,33
5056,Miguel Fabrizio,,CHC,,Farm,,P,,1B,1B,,,,
5055,Miguel Hernandez,,CIN,,Farm,,P,,"2B,SS",2B,665912,,,26
3869,Miguel Hiraldo,,TOR,,Farm,,P,,3B,2B,677599,,,25
5053,Miguel Perez,,SEA,,Farm,,P,,OF,OF,,,,
6329,Miguel Romero,,OAK,,Farm,,P,,P,P,,,,
2995,Miguel Sánchez,,MIL,,Farm,,P,,P,P,667376,,,32
5052,Miguel Ugueto,,BOS,,Farm,,P,,OF,RF,692568,,,23
5051,Miguel Villarroel,,TEX,,Farm,,P,,"1B,3B",SS,692446,,,24
4245,Miguel Yajure,,SF,,Farm,,P,,P,P,664337,,,27
6487,Mike Ahmed,,AZ,,Farm,,P,,OF,3B,641296,,,34
2998,Mike Brosseau,,MIL,,Farm,,P,,3B,3B,670712,,,31
3000,Mike Fiers,,OAK,,Farm,,P,,P,P,571666,,,40
3001,Mike Foltynewicz,,TEX,,Farm,,P,,P,P,592314,,,34
3003,Mike Freeman,,CIN,,Farm,,P,,"2B,SS",SS,502273,,,38
6217,Mike Hauschild,,STL,,Farm,,P,,P,P,623434,,,36
5049,Mike Jarvis,,PIT,,Farm,,P,,"2B,SS,3B",SS,690448,,,27
3004,Mike Kickham,,LAD,,Farm,,P,,P,P,592464,,,37
3005,Mike Mayers,,KC,,Farm,,P,,P,P,594577,,,34
3006,Mike Minor,,CIN,,Farm,,P,,P,P,501985,,,38
6158,Mike Montgomery,,NYM,,Farm,,P,,P,P,543557,,,36
3007,Mike Moustakas,,CIN,,Farm,,P,,"1B,3B",3B,519058,,,37
5048,Mike Peabody,,LAA,,Farm,,P,,OF,OF,675440,,,27
5047,Mike Rivera,,CLE,,Farm,,P,,C,C,,,,
5046,Mike Rothenberg,,DET,,Farm,,P,,C,C,,,,
5045,Mike Salvatore,,SEA,,Farm,,P,,2B,1B,663682,,,29
6223,Mike Shawaryn,,BOS,,Farm,,P,,P,P,642067,,,31
4427,Mike Siani,,CIN,,Farm,,P,,,,,,,
5044,Mike Wilson,,LAA,,Farm,,P,,OF,OF,,,,
3008,Mike Wright,,LAD,,Farm,,P,,P,P,,,,
3577,Mike Wright Jr.,,LAD,,Farm,,P,,P,P,605541,,,36
3010,Mike Zunino,,CLE,,Farm,,P,,C,C,572287,,,34
5043,Mikey Perez,,MIN,,Farm,,P,,2B,SS,668882,,,26
6409,Mikie Mahtook,,CWS,,Farm,,P,,CF,CF,543484,,,36
3012,Milkar Perez,,SEA,,Farm,,P,,3B,3B,683529,,,24
5041,Misael Gonzalez,,CWS,,Farm,,P,,OF,OF,,,,
5040,Mishael Deson,,BAL,,Farm,,P,,LF,LF,,,,
3015,Mitch Moreland,,OAK,,Farm,,P,,1B,1B,519048,,,40
7371,Moises Brito,,,,Farm,,P,,,,,,,
5039,Moises Castillo,,CWS,,Farm,,P,,"2B,SS","2B,SS",,,,
6122,Moises Lugo,,SD,,Farm,,P,,P,P,674381,,,27
5038,Moises Ramirez,,BAL,,Farm,,P,,"1B,3B","1B,3B",,,,
3018,Monte Harrison,,MIL,,Farm,,P,,OF,LF,656509,,,30
5037,Morgan McCullough,,KC,,Farm,,P,,"2B,SS,3B",SS,668833,,,28
3019,Mychal Givens,,BAL,,Farm,,P,,P,P,571710,,,35
5036,Myles Emmerson,,LAA,,Farm,,P,,C,C,689880,,,27
5035,Najee Gaskins,,SF,,Farm,,P,,OF,OF,,,,
5034,Narbe Cruz,,HOU,,Farm,,P,,"2B,3B",SS,700358,,,25
4398,Narciso Crook,,BOS,,Farm,,P,,OF,OF,643271,,,30
4165,Nash Walters,,LAA,,Farm,,P,,P,P,663534,,,28
4157,Nate Fisher,,CWS,,Farm,,P,,P,P,688010,,,29
7894,Nate George,,BAL,,Farm,,P,,OF,OF,,66399,,
4381,Nate Mondou,,CWS,,Farm,,P,,2B,2B,670148,,,30
5032,Nate Soria,,TB,,Farm,,P,,"C,1B","C,1B",,,,
6351,Nate Webb,,KC,,Farm,,P,,P,P,670246,,,28
6148,Nathan Eaton,,KC,,Farm,,P,,3B,3B,,,,
5031,Nathan Perry,,TB,,Farm,,P,,"C,1B",C,676598,,,26
6103,Nathanael Heredia,,STL,,Farm,,P,,P,P,678975,,,25
5030,Naysbel Marcano,,BOS,,Farm,,P,,C,C,,,,
3025,Neftalí Feliz,,LAD,,Farm,,P,,P,P,491703,,,37
6176,Neil Ramirez,,LAA,,Farm,,P,,P,P,519166,,,36
7557,Nelly Taylor,,BOS,,Farm,,P,,CF,CF,,64947,,
5029,Nelson Beltran,,OAK,,Farm,,P,,OF,SS,683485,,,24
3026,Nelson Cruz,,SD,,Farm,,P,,Util,DH,443558,,,45
5028,Nelson Maldonado,,CHC,,Farm,,P,,"1B,OF",OF,663891,,,29
5026,Nelson Roberto,,MIN,,Farm,,P,,OF,OF,,,,
5025,Nerio Rodriguez,,HOU,,Farm,,P,,"C,1B","C,1B",,,,
5023,Neyfy Castillo,,AZ,,Farm,,P,,1B,SS,678689,,,24
5022,Nic Gaddis,,NYM,,Farm,,P,,"C,3B","C,3B",,,,
5021,Nic Kent,,COL,,Farm,,P,,"2B,3B",SS,684715,,,25
5020,Nicholas Northcut,,BOS,,Farm,,P,,"1B,3B",1B,678021,,,26
4166,Nicholas Padilla,,CWS,,Farm,,P,,P,P,656820,,,29
3030,Nick Allgeyer,,TOR,,Farm,,P,,P,P,680430,,,30
5019,Nick Brueser,,OAK,,Farm,,P,,"1B,OF","1B,OF",,,,
3032,Nick Ciuffo,,CWS,,Farm,,P,,C,C,624419,,,30
5018,Nick Dalesandro,,AZ,,Farm,,P,,"C,OF",C,663807,,,29
5017,Nick Decker,,BOS,,Farm,,P,,CF,OF,678006,,,26
6474,Nick Dini,,TB,,Farm,,P,,C,C,664926,,,32
4134,Nick Duron,,SF,,Farm,,P,,P,P,663975,,,30
3035,Nick Heath,,AZ,,Farm,,P,,CF,CF,670084,,,32
5015,Nick Kahle,,MIL,,Farm,,P,,C,C,685277,,,27
3037,Nick Margevicius,,SEA,,Farm,,P,,P,P,676606,,,29
5014,Nick Matera,,PHI,,Farm,,P,,"C,1B","C,1B",,,,
3041,Nick Neidert,,CHC,,Farm,,P,,P,P,663734,,,29
6458,Nick Northcut,,BOS,,Farm,,P,,3B,3B,,,,
3735,Nick Plummer,,CIN,,Farm,,P,,Util,RF,663911,,,29
5012,Nick Podkul,,TOR,,Farm,,P,,"1B,3B",1B,674951,,,28
5011,Nick Quintana,,CIN,,Farm,,P,,3B,3B,666161,,,28
5010,Nick Raposo,,STL,,Farm,,P,,C,C,695596,,,27
4530,Nick Schnell,,TB,,Farm,,P,,CF,RF,678010,,,25
3047,Nick Snyder,,TEX,,Farm,,P,,P,P,676766,,,30
3048,Nick Solak,,CIN,,Farm,,P,,OF,1B,669256,,,31
6054,Nick Swiney,,SF,,Farm,,P,,P,P,676464,,,26
6489,Nick Tanielu,,TEX,,Farm,,P,,"2B,3B",3B,657027,,,33
3049,Nick Tropeano,,TEX,,Farm,,P,,P,P,607374,,,35
3050,Nick Vincent,,ATL,,Farm,,P,,P,P,543883,,,39
6313,Nick Wells,,WSH,,Farm,,P,,P,P,,,,
3051,Nick Williams,,CWS,,Farm,,P,,OF,RF,608384,,,32
3052,Nick Wittgren,,KC,,Farm,,P,,P,P,621295,,,34
6112,Nick Zwack,,SF,,Farm,,P,,P,P,,,,
4181,Nicklaus Snyder,,TEX,,Farm,,P,,,,,,,
5008,Nicolas Torres,,PHI,,Farm,,P,,"2B,3B",2B,672831,,,26
5007,Niko Decolati,,COL,,Farm,,P,,CF,RF,680719,,,28
4512,Niko Hulsizer,,TB,,Farm,,P,,RF,OF,680881,,,29
3056,Nivaldo Rodriguez,,DET,,Farm,,P,,P,P,670550,,,28
6131,Nixon Encarnacion,,LAA,,Farm,,P,,P,P,,,,
5005,Noah Campbell,,MIL,,Farm,,P,,OF,2B,668929,,,26
3058,Noah Syndergaard,,LAD,,Farm,,P,,P,P,592789,,,33
5001,Noah Williamson,,MIA,,Farm,,P,,OF,OF,702476,,,25
7276,Nobel Meyer,,MIA,,Farm,,P,,RHP,RHP,,,,
3059,Noé Ramírez,,AZ,,Farm,,P,,P,P,598287,,,36
5000,Noelberth Romero,,BAL,,Farm,,P,,"2B,3B",SS,682801,,,24
6318,Nolan Blackwood,,MIN,,Farm,,P,,P,P,670154,,,30
3060,Nomar Mazara,,BAL,,Farm,,P,,OF,OF,608577,,,30
4243,Norge Ruiz,,OAK,,Farm,,P,,P,P,650204,,,31
4999,Norkis Marcos,,PIT,,Farm,,P,,"1B,3B","1B,3B",,,,
4998,Obie Ricumstrict,,TEX,,Farm,,P,,OF,OF,,,,
3062,Odúbel Herrera,,PHI,,Farm,,P,,CF,CF,546318,,,34
7381,Oliver Carrillo,,,,Farm,,P,,,,,,,
6168,Oliver Drake,,TB,,Farm,,P,,P,P,543118,,,39
4212,Oliver Pérez,,AZ,,Farm,,P,,,P,424144,,,44
4996,Olivier Basabe,,SD,,Farm,,P,,"3B,OF",3B,676616,,,28
4995,Omar De Los Santos,,NYM,,Farm,,P,,OF,OF,684519,,,26
4994,Omar Diaz,,HOU,,Farm,,P,,"1B,OF","1B,OF",,,,
4993,Omar Estevez,,LAD,,Farm,,P,,"2B,SS","2B,SS",,,,
4992,Omar Florentino,,KC,,Farm,,P,,SS,SS,,,,
4991,Omar Hernandez,,KC,,Farm,,P,,C,C,683427,,,24
4990,Omar Martinez,,NYY,,Farm,,P,,"C,1B",C,683079,,,24
4989,Omar Meregildo,,WSH,,Farm,,P,,"1B,3B","1B,3B",,,,
4988,Oneill Manzueta,,TB,,Farm,,P,,OF,RF,680631,,,25
4987,Onix Vega,,WSH,,Farm,,P,,C,C,681974,,,27
4986,Orlando Martinez,,LAA,,Farm,,P,,LF,OF,678636,,,27
4985,Oscar Campos,,NYM,,Farm,,P,,C,C,658652,,,29
3067,Oscar Mercado,,STL,,Farm,,P,,OF,RF,640458,,,31
7418,Oscar Rayo,,,,Farm,,P,,,,,,,
4984,Oscar Santos,,AZ,,Farm,,P,,"C,1B","C,1B",,,,
4983,Osiris Johnson,,MIA,,Farm,,P,,SS,SS,677341,,,25
4982,Osmy Gregorio,,LAA,,Farm,,P,,"2B,SS",2B,668577,,,27
4981,Osvaldo Tovalin,,STL,,Farm,,P,,"1B,3B",3B,694976,,,26
4980,Oswal Leones,,MIL,,Farm,,P,,OF,OF,,,,
7438,Oswaldo Patino,,,,Farm,,P,,,,,,,
3070,P.J. Higgins,,AZ,,Farm,,P,,"C,1B",C,664731,,,32
4979,P.J. Hilson,,SF,,Farm,,P,,OF,OF,680713,,,25
6482,Pablo Abreu,,MIL,,Farm,,P,,CF,OF,672764,,,26
7297,Pablo Aldonis,,WSH,,Farm,,P,,,,,,,
7475,Pablo Guerrero,,,,Farm,,P,,,OF,808326,,,19
4978,Pablo Olivares,,NYY,,Farm,,P,,OF,CF,660690,,,28
3073,Pablo Sandoval,,CLE,,Farm,,P,,Util,3B,467055,,,39
4060,Packy Naughton,,STL,,Farm,,P,,P,P,676050,,,29
4977,Parker Bates,,KC,,Farm,,P,,OF,OF,687614,,,28
6357,Parker Bugg,,MIN,,Farm,,P,,P,P,643239,,,31
4182,Parker Markel,,CWS,,Farm,,P,,P,P,571917,,,35
4976,Pat DeMarco,,NYY,,Farm,,P,,OF,CF,668792,,,27
3075,Pat Valaika,,ATL,,Farm,,P,,"2B,SS",SS,642162,,,33
4975,Pat Winkel,,MIN,,Farm,,P,,C,C,,,,
6735,Patrick Copen,,LAD,,Farm,,P,,SP,P,814527,63235,,23
4974,Patrick Dorrian,,MIL,,Farm,,P,,"1B,2B,3B",2B,657562,,,29
4973,Patrick Frick,,SEA,,Farm,,P,,"2B,SS",SS,687518,,,28
3077,Patrick Kivlehan,,CWS,,Farm,,P,,OF,RF,623182,,,36
3078,Patrick Mazeika,,LAD,,Farm,,P,,C,C,664850,,,32
4972,Patrick McColl,,OAK,,Farm,,P,,1B,1B,,,,
4971,Patrick Merino,,TB,,Farm,,P,,"1B,OF",OF,691193,,,27
3079,Patrick Murphy,,MIN,,Farm,,P,,P,P,641907,,,30
4970,Patrick Romeri,,STL,,Farm,,P,,OF,OF,,,,
3081,Patrick Weigel,,SEA,,Farm,,P,,P,P,622256,,,31
3084,Paul Campbell,,MIA,,Farm,,P,,P,P,,,,
3085,Paul Fry,,TOR,,Farm,,P,,P,P,643316,,,33
4968,Paul Witt,,WSH,,Farm,,P,,"2B,3B,OF","2B,3B,OF",,,,
3088,Payton Henry,,MIL,,Farm,,P,,C,C,668721,,,28
3090,Pedro Báez,,HOU,,Farm,,P,,P,P,520980,,,37
4967,Pedro Castellanos,,BOS,,Farm,,P,,"1B,OF",1B,665776,,,28
4965,Pedro Diaz,,NYY,,Farm,,P,,1B,X,819766,,,
6388,Pedro Florimon,,SD,,Farm,,P,,SS,SS,465753,,,39
6470,Pedro Gonzalez,,TEX,,Farm,,P,,CF,CF,,,,
3979,Pedro Martinez,,TB,,Farm,,P,,2B/SS,2B/SS,,,,
4964,Pedro Mota,,COL,,Farm,,P,,"1B,2B,3B","1B,2B,3B",,,,
6288,Pedro Payano,,NYM,,Farm,,P,,P,P,622797,,,31
3091,Pedro Severino,,SD,,Farm,,P,,C,C,600474,,,32
3480,Pedro Strop,,CHC,,Farm,,P,,P,P,467008,,,40
3093,Pete Kozma,,OAK,,Farm,,P,,SS,SS,518902,,,37
3095,Peter Solomon,,AZ,,Farm,,P,,P,P,656981,,,29
6151,Peyton Pallatte,,CWS,,Farm,,P,,SP,SP,,,,
4962,Phil Clarke,,TOR,,Farm,,P,,C,C,671287,,,27
3100,Phil Gosselin,,ATL,,Farm,,P,,"2B,3B",2B,594838,,,37
4249,Phillip Diehl,,CLE,,Farm,,P,,P,P,670426,,,31
3102,Phillip Evans,,AZ,,Farm,,P,,"3B,SS",3B,595943,,,33
4961,Phillip Sikes,,BOS,,Farm,,P,,OF,OF,689651,,,26
3103,Phillips Valdéz,,COL,,Farm,,P,,P,P,570488,,,34
4084,Phoenix Sanders,,BAL,,Farm,,P,,P,P,676637,,,30
4960,Pierce Jones,,SD,,Farm,,P,,OF,OF,,,,
4959,PK Morris,,TOR,,Farm,,P,,1B,1B,676678,,,27
3105,Preston Guilmet,,MIA,,Farm,,P,,P,P,543258,,,38
6411,Preston Tucker,,SD,,Farm,,P,,OF,LF,605512,,,35
4958,Quentin Holmes,,CLE,,Farm,,P,,OF,OF,668950,,,26
4957,Quentin Selma,,LAA,,Farm,,P,,1B,1B,,,,
4956,Quin Cotton,,CIN,,Farm,,P,,OF,CF,670199,,,27
4954,Quincy McAfee,,CIN,,Farm,,P,,"2B,3B,OF",LF,687331,,,28
4953,Quinn Brodey,,NYM,,Farm,,P,,OF,RF,656260,,,30
6949,Quinn Mathews,,STL,,Farm,,P,,SP,P,687273,62874,,25
7378,Quinn McDaniel,,,,Farm,,P,,,2B,814194,,,23
3106,R.J. Alaniz,,ATL,,Farm,,P,,P,P,595798,,,34
4250,R.J. Alvarez,,NYM,,Farm,,P,,P,P,571439,,,34
6429,Rafael Bautista,,WSH,,Farm,,P,,CF,RF,622441,,,32
3107,Rafael Dolis,,TOR,,Farm,,P,,P,P,503569,,,38
4952,Rafael Escalante,,PIT,,Farm,,P,,3B,3B,,,,
4951,Rafael Franco,,CIN,,Farm,,P,,OF,OF,,,,
4950,Rafael Lantigua,,TOR,,Farm,,P,,"2B,SS,OF",2B,672463,,,27
4949,Rafael Martinez,,MIL,,Farm,,P,,OF,OF,,,,
4948,Rafael Morel,,CHC,,Farm,,P,,3B,SS,682662,,,24
4947,Rafael Ohashi,,TOR,,Farm,,P,,SP,SP,,,,
3111,Raimel Tapia,,BOS,,Farm,,P,,CF,RF,606132,,,32
4946,Raimfer Salinas,,NYY,,Farm,,P,,OF,RF,679733,,,25
4663,Rainer Nuñez,,TOR,,Farm,,P,,1B,1B,678742,,,25
4944,Rainier Rivas,,HOU,,Farm,,P,,OF,OF,678592,,,24
4262,Ralph Garza,,TB,,Farm,,P,,,,,,,
3112,Ralph Garza Jr.,,MIN,,Farm,,P,,P,P,621248,,,31
4943,Ramon Martinez,,OAK,,Farm,,P,,OF,OF,,,,
4942,Ramon Mendoza,,STL,,Farm,,P,,"1B,2B,SS,OF",2B,680636,,,25
4941,Ramon Rodriguez,,BAL,,Farm,,P,,C,C,,,,
3114,Ramón Rosso,,DET,,Farm,,P,,P,P,665759,,,29
4940,Ramses Malave,,AZ,,Farm,,P,,C,C,,,,
4939,Randy Bednar,,SEA,,Farm,,P,,OF,OF,676419,,,27
4938,Randy Florentino,,TEX,,Farm,,P,,C,C,,,,
4937,Randy Romero,,PIT,,Farm,,P,,OF,OF,,,,
6434,Raudy Read,,WSH,,Farm,,P,,C,C,600466,,,32
4936,Raul Beracierta,,NYM,,Farm,,P,,1B,1B,,,,
6202,Ray Black,,MIL,,Farm,,P,,P,P,605143,,,35
4935,Raynel Delgado,,CLE,,Farm,,P,,SS,2B,669384,,,25
3118,Raynel Espinal,,SF,,Farm,,P,,P,P,642659,,,34
4934,Rayner Santana,,SF,,Farm,,P,,C,C,,,,
3796,Reggie Lawson,,SD,,Farm,,P,,RHP,RHP,,,,
6291,Reggie McClain,,NYY,,Farm,,P,,P,P,596035,,,33
3588,Reginald Preciado,,CHC,,Farm,,P,,3B/SS,SS,691262,,,22
6286,Reid Schaller,,WSH,,Farm,,P,,P,P,,,,
4932,Reidy Mercado,,MIL,,Farm,,P,,OF,CF,680586,,,25
4931,Reinaldo Ilarraza,,SD,,Farm,,P,,"2B,OF",SS,665838,,,27
3120,Reiss Knehr,,SD,,Farm,,P,,P,P,663753,,,29
4930,Reivaj Garcia,,CHC,,Farm,,P,,"1B,2B,3B",SS,678706,,,24
3122,René Rivera,,WSH,,Farm,,P,,C,C,425784,,,42
3123,Rex Brothers,,MIL,,Farm,,P,,P,P,571521,,,38
3124,Reyes Moronta,,TEX,,Farm,,P,,P,P,606625,,,31
3125,Reymin Guduan,,OAK,,Farm,,P,,P,P,594056,,,33
4929,Reyny Reyes,,CIN,,Farm,,P,,"2B,3B","2B,3B",,,,
7316,Rhylan Thomas,,,,Farm,,P,,,LF,689041,,True,25
4928,Ricardo Balogh,,HOU,,Farm,,P,,"1B,3B","1B,3B",,,,
4927,Ricardo Caldera,,AZ,,Farm,,P,,C,C,,,,
7472,Ricardo Cova,,,,Farm,,P,,,,,,,
4926,Ricardo Cubillan,,BOS,,Farm,,P,,2B,2B,,,,
4924,Ricardo Mendez,,WSH,,Farm,,P,,OF,OF,,,,
6214,Ricardo Sánchez,,CWS,,Farm,,P,,P,P,645307,,,28
4922,Ricardo Toro,,HOU,,Farm,,P,,"C,1B","C,1B",,,,
3130,Richard Bleier,,BOS,,Farm,,P,,P,P,542947,,,38
4921,Richard Paz,,CLE,,Farm,,P,,C,C,,,,
4920,Richard Roman,,MIA,,Farm,,P,,OF,OF,,,,
6427,Richard Ureña,,WSH,,Farm,,P,,SS,SS,620446,,,29
4919,Richi Gonzalez,,HOU,,Farm,,P,,OF,RF,691478,,,23
3134,Richie Martin,,CIN,,Farm,,P,,2B,SS,621006,,,31
3135,Rickardo Perez,,PHI,,Farm,,P,,C,C,,,,
4274,Ricky Cabrera,,CIN,,Farm,,P,,SS,SS,703150,,,21
3871,Rikelbin De Castro,,TOR,,Farm,,P,,SS,SS,,,,
4918,Riley Mahan,,MIA,,Farm,,P,,2B,2B,657669,,,30
3138,Riley Smith,,AZ,,Farm,,P,,P,P,642092,,,31
4917,Riley Tirotta,,TOR,,Farm,,P,,"1B,3B",3B,694661,,,27
4916,Riley Unroe,,SEA,,Farm,,P,,SS,2B,624523,,,30
4915,Ripken Reyes,,SD,,Farm,,P,,"2B,OF",SS,685341,,,28
4914,River Town,,KC,,Farm,,P,,OF,OF,701817,,,26
