player_id,name,team,position,Games Played,Games Played,Games Started,Batting Average,On-base Percentage,Slugging Percentage,At Bats,Runs,Hits,Singles,Doubles,Triples,Home Runs,Runs Batted In,Sacrifice Hits,Sacrifice Flys,Stolen Bases,Caught Stealing,Walks,Intentional Walks,Hit By Pitch,Strikeouts,Ground Into Double Play,Total Bases,Pitching Appearances,Games Started (Pitching),Earned Run Average,(Walks + Hits)/ Innings Pitched,Wins,Losses,Complete Games,Shutouts,Saves,Outs,Hits Allowed,Total Batters Faced,Runs Allowed,Earned Runs,Home Runs Allowed,Walks Issued,Intentional Walks Issued,Hit Batters,Strikeouts (Pitching),Wild Pitches,Balks,Stolen Bases Allowed,Batters Grounded Into Double Plays,Save Chances,Holds,Total Bases Allowed,Innings Pitched,Putouts,Assists,Errors,Fielding Percentage,On-base + Slugging Percentage,Strikeouts per Walk Ratio,Strikeouts per Nine Innings,Team,League,Hits / At Bats,Extra Base Hits,Net Stolen Bases,Stolen Base Percentage,Hitting for the Cycle,Plate Appearances,Grand Slam Home Runs,Pitch Count,Doubles Allowed,Triples Allowed,Relief Wins,Relief Losses,Pickoffs,Relief Appearances,On-base Percentage Against,Winning Percentage,Singles Allowed,Hits Per Nine Innings,Walks Per Nine Innings,No Hitters,Perfect Games,Save Percentage,Inherited Runners Scored,Quality Starts,Blown Saves,Net Saves,Outfield Assists,Double Plays Turned,Catcher Interference,Saves + Holds,Net Saves and Holds,Net Wins
12156,Cole Sands,Minnesota Twins,RP,62,62,,,,,,,,,,,,,,,,,,,,,,,62,0,3.28,1.00,9,1,0,0,4,214,59,292,30,26,6,12,0,6,85,3,1,6,2,7,5,87,71.1,,,,,,7.08,10.72,-,-,,,,,,,,1154,10,0,9,1,0,62,.264,.900,43,7.444,1.514,0,-,.571,11,0,3,1,,,,9,6,8
12768,Kevin Kelly,Tampa Bay Rays,RP,68,68,,,,,,,,,,,,,,,,,,,,,,,68,0,2.67,0.96,5,2,0,0,1,212,59,278,25,21,7,9,1,5,63,1,0,6,5,4,17,92,70.2,,,,,,7.00,8.02,-,-,,,,,,,,1033,8,2,5,2,1,68,.263,.714,42,7.514,1.146,0,-,.250,7,0,3,-2,,,,18,15,3
12337,José Buttó,New York Mets,RP,30,30,,,,,,,,,,,,,,,,,,,,,,,30,7,2.55,1.07,7,3,0,0,3,222,41,294,21,21,6,38,0,5,79,2,1,3,9,6,4,68,74.0,,,,,,2.08,9.61,-,-,,,,,,,,1222,9,0,6,0,0,23,.286,.700,26,4.986,4.622,0,-,.500,3,3,3,0,,,,7,4,4
11698,Tyson Miller,Chicago Cubs,RP,58,58,,,,,,,,,,,,,,,,,,,,,,,58,0,2.32,0.81,5,1,0,0,1,186,39,235,18,16,7,11,0,5,54,0,0,4,4,2,15,68,62.0,,,,,,4.91,7.84,-,-,,,,,,,,934,8,0,5,1,1,58,.234,.833,24,5.661,1.597,0,-,.500,10,0,1,0,,,,16,15,4
9672,Blake Treinen,Los Angeles Dodgers,RP,50,50,,,,,,,,,,,,,,,,,,,,,,,50,0,1.93,0.94,7,3,0,0,1,140,33,184,11,10,5,11,0,2,56,1,0,8,0,5,16,57,46.2,,,,,,5.09,10.80,-,-,,,,,,,,737,9,0,7,3,3,50,.250,.700,19,6.364,2.121,0,-,.200,4,0,4,-3,,,,17,13,4
8567,Daniel Hudson,Los Angeles Dodgers,RP,65,65,,,,,,,,,,,,,,,,,,,,,,,65,0,3.00,1.03,6,2,0,0,10,189,46,253,25,21,10,19,1,1,63,2,0,2,3,17,17,86,63.0,,,,,,3.32,9.00,-,-,,,,,,,,999,8,1,6,2,0,65,.261,.750,27,6.571,2.714,0,-,.588,2,0,7,3,,,,27,20,4
12733,Tim Herrin,Cleveland Guardians,RP,75,75,,,,,,,,,,,,,,,,,,,,,,,75,0,1.92,0.97,5,1,0,0,0,197,39,257,17,14,2,25,1,5,68,3,1,6,7,2,16,54,65.2,,,,,,2.72,9.32,-,-,,,,,,,,1011,9,0,5,1,2,75,.268,.833,28,5.345,3.426,0,-,.000,10,0,2,-2,,,,16,14,4
10548,A.J. Puk,Arizona Diamondbacks,RP,62,62,,,,,,,,,,,,,,,,,,,,,,,62,4,3.15,1.11,4,9,0,0,3,214,51,294,31,25,5,28,2,2,88,2,1,5,2,6,14,85,71.1,,,,,,3.14,11.10,-,-,,,,,,,,1173,17,1,4,5,0,58,.276,.308,28,6.435,3.533,0,-,.500,7,0,3,0,,,,17,14,-5
11208,Bryan Abreu,Houston Astros,RP,78,78,,,,,,,,,,,,,,,,,,,,,,,78,0,3.10,1.16,3,3,0,0,1,235,59,325,27,27,9,32,0,6,103,4,1,13,5,8,38,98,78.1,,,,,,3.22,11.83,-,-,,,,,,,,1300,10,1,3,3,2,78,.298,.500,39,6.779,3.677,0,-,.125,8,0,7,-6,,,,39,32,0
60122,Porter Hodge,Chicago Cubs,RP,39,39,,,,,,,,,,,,,,,,,,,,,,,39,0,1.88,0.88,3,1,0,0,9,129,19,164,10,9,2,19,0,1,52,1,0,3,1,12,9,31,43.0,,,,,,2.74,10.88,-,-,,,,,,,,642,4,1,3,1,1,39,.238,.750,12,3.977,3.977,0,-,.750,2,0,3,6,,,,18,15,2
8616,Aroldis Chapman,Boston Red Sox,RP,68,68,,,,,,,,,,,,,,,,,,,,,,,68,0,3.79,1.35,5,5,0,0,14,185,44,265,31,26,5,39,0,2,98,4,2,11,3,19,22,70,61.2,,,,,,2.51,14.30,-,-,,,,,,,,1128,9,1,5,5,5,68,.321,.500,29,6.422,5.692,0,-,.737,2,0,5,9,,,,36,31,0
10494,Jakob Junis,Milwaukee Brewers,RP,24,24,,,,,,,,,,,,,,,,,,,,,,,24,6,2.69,0.85,4,0,0,0,1,201,49,253,22,20,8,8,0,3,51,1,0,6,6,2,0,87,67.0,,,,,,6.38,6.85,-,-,,,,,,,,943,12,1,4,0,0,18,.237,1.000,28,6.582,1.075,0,-,.500,3,1,1,0,,,,1,0,4
10293,Chad Green,Toronto Blue Jays,RP,53,53,,,,,,,,,,,,,,,,,,,,,,,53,0,3.21,1.03,4,6,0,0,17,160,41,210,20,19,8,14,3,2,46,1,0,6,5,20,7,72,53.1,,,,,,3.29,7.76,-,-,,,,,,,,840,7,0,4,6,0,53,.271,.400,26,6.919,2.363,0,-,.850,4,0,3,14,,,,24,21,-2
11482,Edwin Uceta,Tampa Bay Rays,RP,30,30,,,,,,,,,,,,,,,,,,,,,,,30,0,1.51,0.82,2,0,0,0,5,125,26,159,8,7,2,8,0,1,57,0,0,3,0,5,7,38,41.2,,,,,,7.13,12.31,-,-,,,,,,,,672,6,0,2,0,0,30,.220,1.000,18,5.616,1.728,0,-,1.000,2,0,0,5,,,,12,12,2
10269,Derek Law,Washington Nationals,RP,75,75,,,,,,,,,,,,,,,,,,,,,,,75,0,2.60,1.18,7,4,0,0,1,270,82,365,31,26,7,24,0,1,76,6,0,7,11,6,17,116,90.0,,,,,,3.17,7.60,-,-,,,,,,,,1368,11,1,7,4,0,75,.293,.636,63,8.200,2.400,0,-,.167,23,0,5,-4,,,,18,13,3
10217,Luke Weaver,New York Yankees,RP,62,62,,,,,,,,,,,,,,,,,,,,,,,62,0,2.89,0.93,7,3,0,0,4,252,52,331,28,27,10,26,0,4,103,1,0,1,3,4,22,99,84.0,,,,,,3.96,11.04,-,-,,,,,,,,1374,9,4,7,3,1,62,.248,.700,29,5.571,2.786,0,-,1.000,6,0,0,4,,,,26,26,4
12630,Jared Koenig,Milwaukee Brewers,RP,55,55,,,,,,,,,,,,,,,,,,,,,,,55,6,2.47,1.24,9,4,0,0,1,186,54,265,22,17,4,23,4,4,63,0,0,5,3,3,10,73,62.0,,,,,,2.74,9.15,-,-,,,,,,,,1017,5,1,9,4,0,49,.306,.692,44,7.839,3.339,0,-,.333,7,0,2,-1,,,,11,9,5
60329,Orion Kerkering,Philadelphia Phillies,RP,64,64,,,,,,,,,,,,,,,,,,,,,,,64,2,2.29,1.08,5,3,0,0,0,189,51,257,20,16,2,17,0,8,74,1,0,6,6,2,14,69,63.0,,,,,,4.35,10.57,-,-,,,,,,,,1087,12,0,5,3,0,62,.296,.625,37,7.286,2.429,0,-,.000,3,0,2,-2,,,,14,12,2
10468,Joe Jiménez,Atlanta Braves,RP,69,69,,,,,,,,,,,,,,,,,,,,,,,69,0,2.62,0.99,1,5,0,0,3,206,45,277,22,20,2,23,1,4,82,0,0,4,3,6,27,60,68.2,,,,,,3.57,10.75,-,-,,,,,,,,1089,9,0,1,5,0,69,.260,.167,34,5.898,3.015,0,-,.500,4,0,3,0,,,,30,27,-4
10147,Ryan Yarbrough,Toronto Blue Jays,RP,44,44,,,,,,,,,,,,,,,,,,,,,,,44,0,3.19,1.03,5,2,0,0,1,296,70,398,36,35,11,32,3,12,65,0,0,8,5,4,1,113,98.2,,,,,,2.03,5.93,-,-,,,,,,,,1514,10,0,5,2,3,44,.286,.714,49,6.385,2.919,0,-,.250,4,0,3,-2,,,,2,-1,3
11593,Tayler Scott,Houston Astros,RP,62,62,,,,,,,,,,,,,,,,,,,,,,,62,1,2.23,1.17,7,3,0,0,0,206,45,282,21,17,7,35,1,4,71,0,0,16,1,3,9,74,68.2,,,,,,2.03,9.31,-,-,,,,,,,,1203,6,1,7,3,0,61,.298,.700,31,5.898,4.587,0,-,.000,10,0,3,-3,,,,9,6,4
63500,Justin Slaten,Boston Red Sox,RP,44,44,,,,,,,,,,,,,,,,,,,,,,,44,0,2.93,1.01,6,2,0,0,2,166,47,224,21,18,4,9,0,2,58,4,0,2,3,6,13,67,55.1,,,,,,6.44,9.43,-,-,,,,,,,,811,6,1,6,2,0,44,.259,.750,36,7.645,1.464,0,-,.333,3,0,4,-2,,,,15,11,4
12275,Dylan Lee,Atlanta Braves,RP,52,52,,,,,,,,,,,,,,,,,,,,,,,52,0,2.11,1.11,4,2,0,0,0,179,49,240,19,14,7,17,4,0,76,0,0,1,3,2,9,83,59.2,,,,,,4.47,11.46,-,-,,,,,,,,859,11,1,4,2,0,52,.275,.667,30,7.391,2.564,0,-,.000,4,0,2,-2,,,,9,7,2
60178,Brant Hurter,Detroit Tigers,RP,10,10,,,,,,,,,,,,,,,,,,,,,,,10,1,2.58,0.88,6,1,0,0,0,136,34,175,13,13,4,6,0,0,38,0,1,1,2,0,1,54,45.1,,,,,,6.33,7.54,-,-,,,,,,,,645,6,1,5,1,0,9,.229,.857,23,6.750,1.191,0,-,-,0,0,0,0,,,,1,1,5
11894,Nick Sandlin,Toronto Blue Jays,RP,68,68,,,,,,,,,,,,,,,,,,,,,,,68,1,3.75,1.27,8,0,0,0,1,173,46,246,29,24,12,27,2,6,68,1,0,6,6,4,9,90,57.2,,,,,,2.52,10.61,-,-,,,,,,,,1003,8,0,8,0,1,67,.321,1.000,26,7.179,4.214,0,-,.250,17,0,3,-2,,,,10,7,8
10931,JoJo Romero,St. Louis Cardinals,RP,65,65,,,,,,,,,,,,,,,,,,,,,,,65,0,3.36,1.15,7,3,0,0,1,177,52,243,23,22,8,16,0,5,51,1,0,1,5,9,30,87,59.0,,,,,,3.19,7.78,-,-,,,,,,,,919,11,0,7,3,0,65,.300,.700,33,7.932,2.441,0,-,.111,10,0,8,-7,,,,31,23,4
10431,Keegan Akin,Baltimore Orioles,RP,66,66,,,,,,,,,,,,,,,,,,,,,,,66,0,3.32,0.94,3,1,0,0,1,236,55,313,31,29,9,19,1,2,97,4,0,0,2,4,6,99,78.2,,,,,,5.11,11.10,-,-,,,,,,,,1241,13,2,3,1,0,66,.243,.750,31,6.292,2.174,0,-,.250,13,0,3,-2,,,,7,4,2
10794,A.J. Minter,New York Mets,RP,39,39,,,,,,,,,,,,,,,,,,,,,,,39,0,2.62,1.02,5,4,0,0,1,103,24,134,10,10,6,11,1,1,35,0,0,1,3,4,9,44,34.1,,,,,,3.18,9.17,-,-,,,,,,,,522,2,0,5,4,0,39,.269,.556,16,6.291,2.883,0,-,.250,5,0,3,-2,,,,10,7,1
10763,Andrew Kittredge,Baltimore Orioles,RP,74,74,,,,,,,,,,,,,,,,,,,,,,,74,0,2.80,1.13,5,5,0,0,1,212,60,287,26,22,10,20,2,0,67,0,0,11,6,8,37,104,70.2,,,,,,3.35,8.53,-,-,,,,,,,,1029,12,1,5,5,0,74,.279,.500,37,7.642,2.547,0,-,.125,14,0,7,-6,,,,38,31,0
11644,Tyler Rogers,San Francisco Giants,RP,77,77,,,,,,,,,,,,,,,,,,,,,,,77,0,2.82,1.04,3,4,0,0,1,211,67,290,23,22,7,6,2,7,51,1,0,7,7,3,32,102,70.1,,,,,,8.50,6.53,-,-,,,,,,,,1002,14,0,3,4,0,77,.276,.429,46,8.573,.768,0,-,.333,10,0,2,-1,,,,33,31,-1
12614,Yennier Cano,Baltimore Orioles,RP,70,70,,,,,,,,,,,,,,,,,,,,,,,70,0,3.15,1.30,4,3,0,0,5,180,54,249,24,21,6,24,1,1,65,0,1,7,7,8,34,83,60.0,,,,,,2.71,9.75,-,-,,,,,,,,1008,9,1,4,3,0,70,.317,.571,38,8.100,3.600,0,-,.625,17,0,3,2,,,,39,36,1
8871,Shelby Miller,Detroit Tigers,RP,51,51,,,,,,,,,,,,,,,,,,,,,,,51,0,4.53,0.97,6,8,0,0,2,167,41,225,31,28,9,13,0,5,49,1,0,5,2,9,5,78,55.2,,,,,,3.77,7.92,-,-,,,,,,,,850,10,0,6,8,0,51,.262,.429,22,6.629,2.102,0,-,.222,6,0,7,-5,,,,7,0,-2
60440,Cody Bradford,Texas Rangers,RP,14,14,,,,,,,,,,,,,,,,,,,,,,,14,13,3.54,1.01,6,3,0,0,0,229,64,308,32,30,10,13,0,1,70,1,0,8,2,0,0,111,76.1,,,,,,5.38,8.25,-,-,,,,,,,,1175,9,4,0,0,0,1,.253,.667,41,7.546,1.533,0,-,-,0,8,0,0,,,,0,0,3
10659,Lucas Erceg,Kansas City Royals,RP,61,61,,,,,,,,,,,,,,,,,,,,,,,61,0,3.36,1.05,2,6,0,0,14,185,49,253,26,23,3,16,2,6,72,5,1,0,4,19,18,70,61.2,,,,,,4.50,10.51,-,-,,,,,,,,947,10,1,2,6,0,61,.281,.250,35,7.151,2.335,0,-,.737,4,0,5,9,,,,32,27,-4
12750,Justin Martinez,Arizona Diamondbacks,RP,64,64,,,,,,,,,,,,,,,,,,,,,,,64,0,2.48,1.31,5,6,0,0,8,218,59,308,26,20,2,36,6,2,91,8,1,2,5,10,9,77,72.2,,,,,,2.53,11.27,-,-,,,,,,,,1177,10,1,5,6,0,64,.315,.455,46,7.307,4.459,0,-,.800,7,0,2,6,,,,17,15,-1
12110,Will Vest,Detroit Tigers,RP,69,69,,,,,,,,,,,,,,,,,,,,,,,69,0,2.82,1.12,3,4,0,0,2,211,61,289,23,22,3,18,2,3,63,4,0,3,6,8,14,81,70.1,,,,,,3.50,8.06,-,-,,,,,,,,1162,9,1,3,4,0,69,.284,.429,48,7.806,2.303,0,-,.250,17,0,6,-4,,,,16,10,-1
9844,Danny Coulombe,Minnesota Twins,RP,33,33,,,,,,,,,,,,,,,,,,,,,,,33,0,2.12,0.67,1,0,0,0,1,89,15,107,7,7,3,5,0,0,32,2,0,0,2,2,13,27,29.2,,,,,,6.40,9.71,-,-,,,,,,,,466,3,0,1,0,0,33,.187,1.000,9,4.551,1.517,0,-,.500,0,0,1,0,,,,14,13,1
11889,Ryan Thompson,Arizona Diamondbacks,RP,67,67,,,,,,,,,,,,,,,,,,,,,,,67,0,3.26,1.19,7,5,0,0,2,199,64,272,26,24,5,15,2,1,52,2,0,17,5,9,24,95,66.1,,,,,,3.47,7.06,-,-,,,,,,,,977,8,4,7,5,0,67,.294,.583,47,8.683,2.035,0,-,.222,8,0,7,-5,,,,26,19,2
12699,Luis L. Ortiz,Cleveland Guardians,RP,37,37,,,,,,,,,,,,,,,,,,,,,,,37,15,3.32,1.11,7,6,0,0,1,407,109,556,56,50,16,42,3,9,107,2,1,7,14,3,1,186,135.2,,,,,,2.55,7.10,-,-,,,,,,,,2143,21,4,3,2,1,22,.288,.538,68,7.231,2.786,0,-,.333,5,7,2,-1,,,,2,0,1
9949,Michael Lorenzen (Pitcher),Kansas City Royals,RP,26,26,,,,,,,,,,,,,,,,,,,,,,,26,24,3.31,1.24,7,6,0,0,0,391,101,536,49,48,17,60,0,6,97,3,0,6,14,0,0,174,130.1,,,,,,1.62,6.70,-,-,,,,,,,,2092,20,1,0,0,0,2,.312,.538,63,6.974,4.143,0,-,-,0,9,0,0,,,,0,0,1
9684,Chris Martin,Texas Rangers,RP,45,45,,,,,,,,,,,,,,,,,,,,,,,45,0,3.45,1.13,3,1,0,0,2,133,47,180,22,17,5,3,1,3,50,2,0,6,5,6,15,65,44.1,,,,,,16.67,10.15,-,-,,,,,,,,657,3,0,3,1,1,45,.294,.750,39,9.541,.609,0,-,.333,0,0,4,-2,,,,17,13,2
9881,Ben Lively,Cleveland Guardians,RP,29,29,,,,,,,,,,,,,,,,,,,,,,,29,29,3.81,1.25,13,10,0,0,0,453,139,632,67,64,23,49,0,5,118,2,1,12,11,0,0,242,151.0,,,,,,2.41,7.03,-,-,,,,,,,,2406,26,4,-,-,3,0,.305,.565,86,8.285,2.921,0,-,-,0,9,0,0,,,,0,0,3
10921,David Peterson,New York Mets,RP,21,21,,,,,,,,,,,,,,,,,,,,,,,21,21,2.90,1.29,10,3,0,0,0,363,110,510,44,39,8,46,0,7,101,4,1,5,11,0,0,158,121.0,,,,,,2.20,7.51,-,-,,,,,,,,1871,22,1,-,-,3,0,.320,.769,79,8.182,3.421,0,-,-,0,12,0,0,,,,0,0,7
10729,Phil Maton,New York Mets,RP,71,71,,,,,,,,,,,,,,,,,,,,,,,71,0,3.66,1.11,3,3,0,0,3,192,47,265,27,26,7,24,1,9,60,1,0,2,4,5,18,80,64.0,,,,,,2.50,8.44,-,-,,,,,,,,1078,8,2,3,3,0,71,.302,.500,30,6.609,3.375,0,-,.600,6,0,2,1,,,,21,19,0
11447,Eli Morgan,Chicago Cubs,RP,32,32,,,,,,,,,,,,,,,,,,,,,,,32,0,1.93,0.98,3,0,0,0,0,126,30,167,11,9,4,11,1,1,34,0,0,8,0,0,3,51,42.0,,,,,,3.09,7.29,-,-,,,,,,,,646,7,1,3,0,1,32,.251,1.000,18,6.429,2.357,0,-,-,4,0,0,0,,,,3,3,3
11247,Trent Thornton,Seattle Mariners,RP,71,71,,,,,,,,,,,,,,,,,,,,,,,71,0,3.61,1.13,4,3,0,0,1,217,63,294,32,29,8,19,1,5,77,4,0,7,4,1,10,105,72.1,,,,,,4.05,9.58,-,-,,,,,,,,1139,16,1,4,3,1,71,.296,.571,38,7.839,2.364,0,-,1.000,16,0,0,1,,,,11,11,1
11704,Garrett Cleavinger,Tampa Bay Rays,RP,68,68,,,,,,,,,,,,,,,,,,,,,,,68,0,3.75,1.38,7,5,0,0,6,180,52,266,29,25,6,31,0,7,71,2,0,14,3,8,15,77,60.0,,,,,,2.29,10.65,-,-,,,,,,,,1056,3,2,7,5,0,68,.338,.583,41,7.800,4.650,0,-,.750,3,0,2,4,,,,21,19,2
12240,Sean Guenther,Detroit Tigers,RP,17,17,,,,,,,,,,,,,,,,,,,,,,,17,0,0.86,0.52,3,0,0,0,0,63,9,73,2,2,0,2,0,2,12,0,0,0,3,1,2,13,21.0,,,,,,6.00,5.14,-,-,,,,,,,,243,2,1,3,0,0,17,.178,1.000,6,3.857,.857,0,-,.000,1,0,1,-1,,,,2,1,3
12346,Félix Bautista,Baltimore Orioles,RP,-,-,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-
11799,Dedniel Núñez,New York Mets,RP,25,25,,,,,,,,,,,,,,,,,,,,,,,25,0,2.31,0.91,2,0,0,0,1,105,24,135,11,9,3,8,1,0,48,1,2,3,3,2,9,38,35.0,,,,,,6.00,12.34,-,-,,,,,,,,521,5,0,2,0,0,25,.237,1.000,16,6.171,2.057,0,-,.500,0,0,1,0,,,,10,9,2
9786,Buck Farmer,Cincinnati Reds,RP,61,61,,,,,,,,,,,,,,,,,,,,,,,61,1,3.04,1.20,3,2,0,0,1,213,56,299,25,24,7,29,6,7,70,1,0,12,6,2,1,96,71.0,,,,,,2.41,8.87,-,-,,,,,,,,1170,17,1,3,2,0,60,.308,.600,31,7.099,3.676,0,-,.500,12,0,1,0,,,,2,1,1
9454,Michael Tonkin,Minnesota Twins,RP,57,57,,,,,,,,,,,,,,,,,,,,,,,57,0,3.63,1.26,4,4,0,0,2,238,70,340,43,32,6,30,1,8,85,4,1,8,3,4,1,104,79.1,,,,,,2.83,9.64,-,-,,,,,,,,1419,14,1,4,4,0,57,.318,.500,49,7.941,3.403,0,-,.500,12,0,2,0,,,,3,1,0
11344,Jorge Alcala,Minnesota Twins,RP,54,54,,,,,,,,,,,,,,,,,,,,,,,54,0,3.24,1.03,4,3,0,0,0,175,40,235,23,21,8,20,1,3,58,4,0,9,1,1,16,74,58.1,,,,,,2.90,8.95,-,-,,,,,,,,931,8,1,4,3,0,54,.268,.571,23,6.171,3.086,0,-,.000,7,0,1,-1,,,,16,15,1
9559,Pierce Johnson,Atlanta Braves,RP,58,58,,,,,,,,,,,,,,,,,,,,,,,58,0,3.67,1.30,6,6,0,0,2,169,48,236,25,23,6,25,1,2,67,2,0,8,7,6,12,76,56.1,,,,,,2.68,10.70,-,-,,,,,,,,916,8,1,6,6,1,58,.318,.500,33,7.669,3.994,0,-,.333,6,0,4,-2,,,,14,10,0
11699,Manuel Rodríguez,Tampa Bay Rays,RP,40,40,,,,,,,,,,,,,,,,,,,,,,,40,0,2.15,1.06,3,4,0,0,2,113,29,158,13,9,3,11,1,5,34,2,0,0,4,3,11,42,37.2,,,,,,3.09,8.12,-,-,,,,,,,,605,4,0,3,4,0,40,.285,.429,22,6.929,2.628,0,-,.667,5,0,1,1,,,,13,12,-1
12169,Carmen Mlodzinski,Pittsburgh Pirates,RP,40,40,,,,,,,,,,,,,,,,,,,,,,,40,4,3.38,1.18,5,5,0,0,0,152,41,209,22,19,3,19,1,2,46,1,0,6,2,2,5,58,50.2,,,,,,2.42,8.17,-,-,,,,,,,,866,8,0,5,4,0,36,.297,.500,30,7.283,3.375,0,-,.000,2,0,2,-2,,,,5,3,0
61755,Tyler Ferguson,Athletics,RP,48,48,,,,,,,,,,,,,,,,,,,,,,,48,0,3.68,1.09,4,2,0,0,2,154,32,207,23,21,4,24,2,2,62,1,1,0,4,4,11,55,51.1,,,,,,2.58,10.87,-,-,,,,,,,,819,7,2,4,2,0,48,.280,.667,19,5.610,4.208,0,-,.500,4,0,2,0,,,,13,11,2
10048,Colin Rea,Chicago Cubs,RP,32,32,,,,,,,,,,,,,,,,,,,,,,,32,27,4.29,1.26,12,6,0,0,1,503,169,714,83,80,29,43,1,10,135,2,0,16,13,1,1,293,167.2,,,,,,3.14,7.25,-,-,,,,,,,,2650,33,2,2,0,2,5,.311,.667,105,9.072,2.308,0,-,1.000,1,8,0,1,,,,2,2,6
10132,JT Chargois,Miami Marlins,RP,36,36,,,,,,,,,,,,,,,,,,,,,,,36,0,2.23,1.02,3,1,0,0,0,109,24,146,9,9,6,13,1,2,30,0,0,3,1,2,2,45,36.1,,,,,,2.31,7.43,-,-,,,,,,,,529,3,0,3,1,0,36,.267,.750,15,5.945,3.220,0,-,.000,5,0,2,-2,,,,2,0,2
10133,Taylor Rogers,Cincinnati Reds,RP,64,64,,,,,,,,,,,,,,,,,,,,,,,64,0,2.40,1.25,1,4,0,0,0,180,53,249,22,16,7,22,0,2,64,0,0,4,8,0,8,89,60.0,,,,,,2.91,9.60,-,-,,,,,,,,1082,13,1,1,4,0,64,.309,.200,32,7.950,3.300,0,-,-,9,0,0,0,,,,8,8,-3
10736,Hoby Milner,Texas Rangers,RP,61,61,,,,,,,,,,,,,,,,,,,,,,,61,1,4.73,1.19,5,1,0,0,1,194,63,268,38,34,6,14,2,2,64,0,0,3,7,1,5,96,64.2,,,,,,4.57,8.91,-,-,,,,,,,,1043,11,2,5,1,1,60,.295,.833,44,8.768,1.948,0,-,1.000,17,0,0,1,,,,6,6,4
12254,Elvis Peguero,Milwaukee Brewers,RP,52,52,,,,,,,,,,,,,,,,,,,,,,,52,0,2.98,1.54,7,4,0,0,2,154,52,227,22,17,4,27,3,2,47,6,1,4,10,6,11,71,51.1,,,,,,1.74,8.24,-,-,,,,,,,,829,5,1,7,4,0,52,.357,.636,42,9.117,4.734,0,-,.333,15,0,4,-2,,,,13,9,3
10606,Ryne Stanek,New York Mets,RP,63,63,,,,,,,,,,,,,,,,,,,,,,,63,0,4.88,1.32,7,3,0,0,7,166,48,241,32,30,8,25,2,3,67,3,0,2,5,11,17,82,55.1,,,,,,2.68,10.90,-,-,,,,,,,,977,6,2,7,3,0,63,.315,.700,32,7.807,4.066,0,-,.636,7,0,4,3,,,,24,20,4
10285,Albert Suárez,Baltimore Orioles,RP,32,32,,,,,,,,,,,,,,,,,,,,,,,32,24,3.70,1.29,9,7,0,0,0,401,130,565,56,55,17,43,1,3,108,2,1,10,8,1,1,217,133.2,,,,,,2.51,7.27,-,-,,,,,,,,2234,34,1,1,0,0,8,.312,.563,78,8.753,2.895,0,-,.000,2,7,1,-1,,,,1,0,2
11548,Colin Poche,Washington Nationals,RP,43,43,,,,,,,,,,,,,,,,,,,,,,,43,0,3.86,1.15,1,2,0,0,2,112,30,153,16,16,7,13,2,0,33,1,0,3,3,4,20,54,37.1,,,,,,2.54,7.96,-,-,,,,,,,,543,3,0,1,2,0,43,.281,.333,20,7.232,3.134,0,-,.500,3,0,2,0,,,,22,20,-1
10393,Joe Mantiply,Arizona Diamondbacks,RP,75,75,,,,,,,,,,,,,,,,,,,,,,,75,2,3.92,1.17,6,2,0,0,1,179,52,243,27,26,1,18,7,0,53,3,1,7,6,2,16,77,59.2,,,,,,2.94,7.99,-,-,,,,,,,,867,14,4,6,2,0,73,.288,.750,33,7.844,2.715,0,-,.500,11,0,1,0,,,,17,16,4
12211,Jake Cousins,New York Yankees,RP,37,37,,,,,,,,,,,,,,,,,,,,,,,37,0,2.37,1.05,2,1,0,0,1,114,20,155,14,10,5,20,1,5,53,4,0,6,3,1,8,38,38.0,,,,,,2.65,12.55,-,-,,,,,,,,644,1,1,2,1,2,37,.290,.667,13,4.737,4.737,0,-,1.000,9,0,0,1,,,,9,9,1
9809,Hunter Strickland,Los Angeles Angels,RP,72,72,,,,,,,,,,,,,,,,,,,,,,,72,0,3.31,1.09,3,2,0,0,1,220,56,294,31,27,10,24,1,2,57,1,0,6,7,4,12,100,73.1,,,,,,2.38,7.00,-,-,,,,,,,,1157,12,1,3,2,1,72,.279,.600,33,6.873,2.945,0,-,.250,13,0,3,-2,,,,13,10,1
62004,Osvaldo Bido,Athletics,RP,16,16,,,,,,,,,,,,,,,,,,,,,,,16,9,3.41,1.09,5,3,0,0,0,190,43,259,25,24,3,26,1,7,63,3,0,6,4,0,1,64,63.1,,,,,,2.42,8.95,-,-,,,,,,,,1056,12,0,1,0,0,7,.293,.625,28,6.111,3.695,0,-,-,1,4,0,0,,,,1,1,2
10864,Tony Santillan,Cincinnati Reds,RP,29,29,,,,,,,,,,,,,,,,,,,,,,,29,1,3.00,1.00,3,3,0,0,0,90,21,122,11,10,4,9,0,0,46,1,0,0,1,2,4,36,30.0,,,,,,5.11,13.80,-,-,,,,,,,,504,3,0,3,3,0,28,.246,.500,14,6.300,2.700,0,-,.000,2,0,2,-2,,,,4,2,0
